"country_code","series_code","year","value"
GRD,EG.USE.COMM.GD.PP.KD,"2006",68.90284408
GRD,EG.USE.COMM.GD.PP.KD,"2007",64.92739778
GRD,EG.USE.COMM.GD.PP.KD,"2008",NA
GRD,EG.USE.COMM.GD.PP.KD,"2009",NA
GRD,EG.USE.COMM.GD.PP.KD,"2010",NA
GRD,EG.USE.COMM.GD.PP.KD,"2011",NA
GRD,EG.USE.COMM.GD.PP.KD,"2012",NA
GRD,EG.USE.COMM.GD.PP.KD,"2013",NA
GRD,EG.USE.COMM.GD.PP.KD,"2014",NA
GRD,EG.USE.COMM.GD.PP.KD,"2015",NA
GRD,IT.NET.USER.P2,"2006",21.39599117
GRD,IT.NET.USER.P2,"2007",22.29
GRD,IT.NET.USER.P2,"2008",23.18
GRD,IT.NET.USER.P2,"2009",24.05
GRD,IT.NET.USER.P2,"2010",27.0
GRD,IT.NET.USER.P2,"2011",30.0
GRD,IT.NET.USER.P2,"2012",32.0
GRD,IT.NET.USER.P2,"2013",35.0
GRD,IT.NET.USER.P2,"2014",51.6
GRD,IT.NET.USER.P2,"2015",53.81
GRL,EG.USE.COMM.GD.PP.KD,"2006",NA
GRL,EG.USE.COMM.GD.PP.KD,"2007",NA
GRL,EG.USE.COMM.GD.PP.KD,"2008",NA
GRL,EG.USE.COMM.GD.PP.KD,"2009",NA
GRL,EG.USE.COMM.GD.PP.KD,"2010",NA
GRL,EG.USE.COMM.GD.PP.KD,"2011",NA
GRL,EG.USE.COMM.GD.PP.KD,"2012",NA
GRL,EG.USE.COMM.GD.PP.KD,"2013",NA
GRL,EG.USE.COMM.GD.PP.KD,"2014",NA
GRL,EG.USE.COMM.GD.PP.KD,"2015",NA
GRL,IT.NET.USER.P2,"2006",59.36168727
GRL,IT.NET.USER.P2,"2007",61.07
GRL,IT.NET.USER.P2,"2008",62.82
GRL,IT.NET.USER.P2,"2009",62.83
GRL,IT.NET.USER.P2,"2010",63.0
GRL,IT.NET.USER.P2,"2011",64.0
GRL,IT.NET.USER.P2,"2012",64.8960101
GRL,IT.NET.USER.P2,"2013",65.8
GRL,IT.NET.USER.P2,"2014",66.7
GRL,IT.NET.USER.P2,"2015",67.60044348
GTM,EG.USE.COMM.GD.PP.KD,"2006",91.56287835
GTM,EG.USE.COMM.GD.PP.KD,"2007",92.54605283
GTM,EG.USE.COMM.GD.PP.KD,"2008",85.87562776
GTM,EG.USE.COMM.GD.PP.KD,"2009",98.05596088
GTM,EG.USE.COMM.GD.PP.KD,"2010",103.7813569
GTM,EG.USE.COMM.GD.PP.KD,"2011",106.5306314
GTM,EG.USE.COMM.GD.PP.KD,"2012",105.093796
GTM,EG.USE.COMM.GD.PP.KD,"2013",110.2497724
GTM,EG.USE.COMM.GD.PP.KD,"2014",116.1388927
GTM,EG.USE.COMM.GD.PP.KD,"2015",NA
GTM,IT.NET.USER.P2,"2006",6.5
GTM,IT.NET.USER.P2,"2007",7.3
GTM,IT.NET.USER.P2,"2008",8.3
GTM,IT.NET.USER.P2,"2009",9.3
GTM,IT.NET.USER.P2,"2010",10.5
GTM,IT.NET.USER.P2,"2011",12.3
GTM,IT.NET.USER.P2,"2012",16.0
GTM,IT.NET.USER.P2,"2013",19.7
GTM,IT.NET.USER.P2,"2014",23.4
GTM,IT.NET.USER.P2,"2015",28.80594156
GUM,EG.USE.COMM.GD.PP.KD,"2006",NA
GUM,EG.USE.COMM.GD.PP.KD,"2007",NA
GUM,EG.USE.COMM.GD.PP.KD,"2008",NA
GUM,EG.USE.COMM.GD.PP.KD,"2009",NA
GUM,EG.USE.COMM.GD.PP.KD,"2010",NA
GUM,EG.USE.COMM.GD.PP.KD,"2011",NA
GUM,EG.USE.COMM.GD.PP.KD,"2012",NA
GUM,EG.USE.COMM.GD.PP.KD,"2013",NA
GUM,EG.USE.COMM.GD.PP.KD,"2014",NA
GUM,EG.USE.COMM.GD.PP.KD,"2015",NA
GUM,IT.NET.USER.P2,"2006",43.851443
GUM,IT.NET.USER.P2,"2007",46.15047362
GUM,IT.NET.USER.P2,"2008",48.41870215
GUM,IT.NET.USER.P2,"2009",50.64202838
GUM,IT.NET.USER.P2,"2010",54.04
GUM,IT.NET.USER.P2,"2011",57.7
GUM,IT.NET.USER.P2,"2012",61.53415931
GUM,IT.NET.USER.P2,"2013",65.4
GUM,IT.NET.USER.P2,"2014",69.27
GUM,IT.NET.USER.P2,"2015",73.13999995
GUY,EG.USE.COMM.GD.PP.KD,"2006",134.7865546
GUY,EG.USE.COMM.GD.PP.KD,"2007",125.9452565
GUY,EG.USE.COMM.GD.PP.KD,"2008",NA
GUY,EG.USE.COMM.GD.PP.KD,"2009",NA
GUY,EG.USE.COMM.GD.PP.KD,"2010",NA
GUY,EG.USE.COMM.GD.PP.KD,"2011",NA
GUY,EG.USE.COMM.GD.PP.KD,"2012",NA
GUY,EG.USE.COMM.GD.PP.KD,"2013",NA
GUY,EG.USE.COMM.GD.PP.KD,"2014",NA
GUY,EG.USE.COMM.GD.PP.KD,"2015",NA
GUY,IT.NET.USER.P2,"2006",NA
GUY,IT.NET.USER.P2,"2007",13.8
GUY,IT.NET.USER.P2,"2008",18.2
GUY,IT.NET.USER.P2,"2009",23.9
GUY,IT.NET.USER.P2,"2010",29.9
GUY,IT.NET.USER.P2,"2011",30.0
GUY,IT.NET.USER.P2,"2012",30.5
GUY,IT.NET.USER.P2,"2013",31.0
GUY,IT.NET.USER.P2,"2014",32.0
GUY,IT.NET.USER.P2,"2015",34.0
HIC,EG.USE.COMM.GD.PP.KD,"2006",127.5272756
HIC,EG.USE.COMM.GD.PP.KD,"2007",124.8922921
HIC,EG.USE.COMM.GD.PP.KD,"2008",123.3863878
HIC,EG.USE.COMM.GD.PP.KD,"2009",122.4343156
HIC,EG.USE.COMM.GD.PP.KD,"2010",123.2666269
HIC,EG.USE.COMM.GD.PP.KD,"2011",118.2709108
HIC,EG.USE.COMM.GD.PP.KD,"2012",116.4006266
HIC,EG.USE.COMM.GD.PP.KD,"2013",115.1430031
HIC,EG.USE.COMM.GD.PP.KD,"2014",112.6701844
HIC,EG.USE.COMM.GD.PP.KD,"2015",109.4124344
HIC,IT.NET.USER.P2,"2006",59.87996711
HIC,IT.NET.USER.P2,"2007",65.25860174
HIC,IT.NET.USER.P2,"2008",67.37898097
HIC,IT.NET.USER.P2,"2009",68.78919639
HIC,IT.NET.USER.P2,"2010",71.19093319
HIC,IT.NET.USER.P2,"2011",71.93737977
HIC,IT.NET.USER.P2,"2012",74.69761083
HIC,IT.NET.USER.P2,"2013",76.16055214
HIC,IT.NET.USER.P2,"2014",77.92904112
HIC,IT.NET.USER.P2,"2015",79.36121922
HKG,EG.USE.COMM.GD.PP.KD,"2006",44.41381281
HKG,EG.USE.COMM.GD.PP.KD,"2007",44.8131117
HKG,EG.USE.COMM.GD.PP.KD,"2008",43.02122349
HKG,EG.USE.COMM.GD.PP.KD,"2009",46.42752396
HKG,EG.USE.COMM.GD.PP.KD,"2010",40.46432934
HKG,EG.USE.COMM.GD.PP.KD,"2011",41.67259031
HKG,EG.USE.COMM.GD.PP.KD,"2012",39.59470838
HKG,EG.USE.COMM.GD.PP.KD,"2013",37.57497889
HKG,EG.USE.COMM.GD.PP.KD,"2014",37.32725094
HKG,EG.USE.COMM.GD.PP.KD,"2015",NA
HKG,IT.NET.USER.P2,"2006",60.8
HKG,IT.NET.USER.P2,"2007",64.8
HKG,IT.NET.USER.P2,"2008",66.7
HKG,IT.NET.USER.P2,"2009",69.4
HKG,IT.NET.USER.P2,"2010",72.0
HKG,IT.NET.USER.P2,"2011",72.2
HKG,IT.NET.USER.P2,"2012",72.9
HKG,IT.NET.USER.P2,"2013",74.2
HKG,IT.NET.USER.P2,"2014",79.86627043
HKG,IT.NET.USER.P2,"2015",84.94835296
HND,EG.USE.COMM.GD.PP.KD,"2006",137.4683896
HND,EG.USE.COMM.GD.PP.KD,"2007",152.0219919
HND,EG.USE.COMM.GD.PP.KD,"2008",144.6588452
HND,EG.USE.COMM.GD.PP.KD,"2009",142.0630548
HND,EG.USE.COMM.GD.PP.KD,"2010",140.2470942
HND,EG.USE.COMM.GD.PP.KD,"2011",149.7499775
HND,EG.USE.COMM.GD.PP.KD,"2012",145.6401097
HND,EG.USE.COMM.GD.PP.KD,"2013",143.7572142
HND,EG.USE.COMM.GD.PP.KD,"2014",143.6582253
HND,EG.USE.COMM.GD.PP.KD,"2015",NA
HND,IT.NET.USER.P2,"2006",7.8
HND,IT.NET.USER.P2,"2007",9.4
HND,IT.NET.USER.P2,"2008",9.6
HND,IT.NET.USER.P2,"2009",9.8
HND,IT.NET.USER.P2,"2010",11.09
HND,IT.NET.USER.P2,"2011",15.9
HND,IT.NET.USER.P2,"2012",18.12
HND,IT.NET.USER.P2,"2013",17.8
HND,IT.NET.USER.P2,"2014",19.08
HND,IT.NET.USER.P2,"2015",27.61981381
HPC,EG.USE.COMM.GD.PP.KD,"2006",226.6137139
HPC,EG.USE.COMM.GD.PP.KD,"2007",216.1408955
HPC,EG.USE.COMM.GD.PP.KD,"2008",210.3915998
HPC,EG.USE.COMM.GD.PP.KD,"2009",208.8076387
HPC,EG.USE.COMM.GD.PP.KD,"2010",205.2037775
HPC,EG.USE.COMM.GD.PP.KD,"2011",204.6672267
HPC,EG.USE.COMM.GD.PP.KD,"2012",204.8205794
HPC,EG.USE.COMM.GD.PP.KD,"2013",199.8018236
HPC,EG.USE.COMM.GD.PP.KD,"2014",NA
HPC,EG.USE.COMM.GD.PP.KD,"2015",NA
HPC,IT.NET.USER.P2,"2006",1.554535962
HPC,IT.NET.USER.P2,"2007",2.327953341
HPC,IT.NET.USER.P2,"2008",2.512402792
HPC,IT.NET.USER.P2,"2009",3.126912305
HPC,IT.NET.USER.P2,"2010",4.723077405
HPC,IT.NET.USER.P2,"2011",5.32702021
HPC,IT.NET.USER.P2,"2012",6.591134928
HPC,IT.NET.USER.P2,"2013",8.045357588
HPC,IT.NET.USER.P2,"2014",10.36489154
HPC,IT.NET.USER.P2,"2015",13.88057602
HRV,EG.USE.COMM.GD.PP.KD,"2006",106.5668372
HRV,EG.USE.COMM.GD.PP.KD,"2007",105.3842735
HRV,EG.USE.COMM.GD.PP.KD,"2008",100.6740482
HRV,EG.USE.COMM.GD.PP.KD,"2009",105.1111196
HRV,EG.USE.COMM.GD.PP.KD,"2010",105.3402612
HRV,EG.USE.COMM.GD.PP.KD,"2011",103.1513448
HRV,EG.USE.COMM.GD.PP.KD,"2012",99.31570656
HRV,EG.USE.COMM.GD.PP.KD,"2013",97.86594309
HRV,EG.USE.COMM.GD.PP.KD,"2014",93.33131678
HRV,EG.USE.COMM.GD.PP.KD,"2015",NA
HRV,IT.NET.USER.P2,"2006",37.98
HRV,IT.NET.USER.P2,"2007",41.44
HRV,IT.NET.USER.P2,"2008",44.24
HRV,IT.NET.USER.P2,"2009",50.58
HRV,IT.NET.USER.P2,"2010",56.55
HRV,IT.NET.USER.P2,"2011",57.78997899
HRV,IT.NET.USER.P2,"2012",61.93997315
HRV,IT.NET.USER.P2,"2013",66.7476
HRV,IT.NET.USER.P2,"2014",68.57
HRV,IT.NET.USER.P2,"2015",69.8031
HTI,EG.USE.COMM.GD.PP.KD,"2006",237.0574281
HTI,EG.USE.COMM.GD.PP.KD,"2007",240.3525279
HTI,EG.USE.COMM.GD.PP.KD,"2008",241.4080936
HTI,EG.USE.COMM.GD.PP.KD,"2009",237.578197
HTI,EG.USE.COMM.GD.PP.KD,"2010",252.7720192
HTI,EG.USE.COMM.GD.PP.KD,"2011",247.9523592
HTI,EG.USE.COMM.GD.PP.KD,"2012",249.7293431
HTI,EG.USE.COMM.GD.PP.KD,"2013",241.1062034
HTI,EG.USE.COMM.GD.PP.KD,"2014",237.6501359
HTI,EG.USE.COMM.GD.PP.KD,"2015",NA
HTI,IT.NET.USER.P2,"2006",6.796000481
HTI,IT.NET.USER.P2,"2007",7.2
HTI,IT.NET.USER.P2,"2008",7.6
HTI,IT.NET.USER.P2,"2009",8.1
HTI,IT.NET.USER.P2,"2010",8.37
HTI,IT.NET.USER.P2,"2011",9.0
HTI,IT.NET.USER.P2,"2012",9.8
HTI,IT.NET.USER.P2,"2013",10.6
HTI,IT.NET.USER.P2,"2014",11.4
HTI,IT.NET.USER.P2,"2015",12.1977
HUN,EG.USE.COMM.GD.PP.KD,"2006",116.1802898
HUN,EG.USE.COMM.GD.PP.KD,"2007",113.147663
HUN,EG.USE.COMM.GD.PP.KD,"2008",111.0904023
HUN,EG.USE.COMM.GD.PP.KD,"2009",111.6153578
HUN,EG.USE.COMM.GD.PP.KD,"2010",114.6635228
HUN,EG.USE.COMM.GD.PP.KD,"2011",109.465362
HUN,EG.USE.COMM.GD.PP.KD,"2012",104.7536122
HUN,EG.USE.COMM.GD.PP.KD,"2013",98.27179107
HUN,EG.USE.COMM.GD.PP.KD,"2014",95.79304133
HUN,EG.USE.COMM.GD.PP.KD,"2015",97.17616007
HUN,IT.NET.USER.P2,"2006",47.06
HUN,IT.NET.USER.P2,"2007",53.3
HUN,IT.NET.USER.P2,"2008",61.0
HUN,IT.NET.USER.P2,"2009",62.0
HUN,IT.NET.USER.P2,"2010",65.0
HUN,IT.NET.USER.P2,"2011",68.01998789
HUN,IT.NET.USER.P2,"2012",70.57999815
HUN,IT.NET.USER.P2,"2013",72.6439
HUN,IT.NET.USER.P2,"2014",75.65319745
HUN,IT.NET.USER.P2,"2015",72.8347
IBD,EG.USE.COMM.GD.PP.KD,"2006",161.3002585
IBD,EG.USE.COMM.GD.PP.KD,"2007",155.3347925
IBD,EG.USE.COMM.GD.PP.KD,"2008",151.9763607
IBD,EG.USE.COMM.GD.PP.KD,"2009",151.7272539
IBD,EG.USE.COMM.GD.PP.KD,"2010",151.2397121
IBD,EG.USE.COMM.GD.PP.KD,"2011",148.8635595
IBD,EG.USE.COMM.GD.PP.KD,"2012",146.4775615
IBD,EG.USE.COMM.GD.PP.KD,"2013",142.2647651
IBD,EG.USE.COMM.GD.PP.KD,"2014",138.4671025
IBD,EG.USE.COMM.GD.PP.KD,"2015",NA
IBD,IT.NET.USER.P2,"2006",10.52352239
IBD,IT.NET.USER.P2,"2007",13.7357683
IBD,IT.NET.USER.P2,"2008",16.9458663
IBD,IT.NET.USER.P2,"2009",20.28596592
IBD,IT.NET.USER.P2,"2010",24.81506376
IBD,IT.NET.USER.P2,"2011",28.3078637
IBD,IT.NET.USER.P2,"2012",32.08905965
IBD,IT.NET.USER.P2,"2013",35.15221114
IBD,IT.NET.USER.P2,"2014",38.78204932
IBD,IT.NET.USER.P2,"2015",42.65931134
IBT,EG.USE.COMM.GD.PP.KD,"2006",162.2378184
IBT,EG.USE.COMM.GD.PP.KD,"2007",156.2663918
IBT,EG.USE.COMM.GD.PP.KD,"2008",152.8856912
IBT,EG.USE.COMM.GD.PP.KD,"2009",152.1617396
IBT,EG.USE.COMM.GD.PP.KD,"2010",151.472027
IBT,EG.USE.COMM.GD.PP.KD,"2011",149.2474533
IBT,EG.USE.COMM.GD.PP.KD,"2012",146.8821135
IBT,EG.USE.COMM.GD.PP.KD,"2013",142.56566
IBT,EG.USE.COMM.GD.PP.KD,"2014",138.3111177
IBT,EG.USE.COMM.GD.PP.KD,"2015",NA
IBT,IT.NET.USER.P2,"2006",8.866094621
IBT,IT.NET.USER.P2,"2007",11.45008108
IBT,IT.NET.USER.P2,"2008",14.08224247
IBT,IT.NET.USER.P2,"2009",16.8119493
IBT,IT.NET.USER.P2,"2010",20.54576739
IBT,IT.NET.USER.P2,"2011",23.38078621
IBT,IT.NET.USER.P2,"2012",26.56150021
IBT,IT.NET.USER.P2,"2013",29.24111498
IBT,IT.NET.USER.P2,"2014",32.63633278
IBT,IT.NET.USER.P2,"2015",36.27474132
IDA,EG.USE.COMM.GD.PP.KD,"2006",173.417408
IDA,EG.USE.COMM.GD.PP.KD,"2007",167.6176826
IDA,EG.USE.COMM.GD.PP.KD,"2008",164.1728148
IDA,EG.USE.COMM.GD.PP.KD,"2009",157.4386241
IDA,EG.USE.COMM.GD.PP.KD,"2010",154.3442435
IDA,EG.USE.COMM.GD.PP.KD,"2011",154.0732326
IDA,EG.USE.COMM.GD.PP.KD,"2012",151.9556063
IDA,EG.USE.COMM.GD.PP.KD,"2013",146.3081403
IDA,EG.USE.COMM.GD.PP.KD,"2014",136.2593656
IDA,EG.USE.COMM.GD.PP.KD,"2015",NA
IDA,IT.NET.USER.P2,"2006",2.919438197
IDA,IT.NET.USER.P2,"2007",3.689115747
IDA,IT.NET.USER.P2,"2008",4.232176028
IDA,IT.NET.USER.P2,"2009",5.013510519
IDA,IT.NET.USER.P2,"2010",6.465312209
IDA,IT.NET.USER.P2,"2011",7.47629498
IDA,IT.NET.USER.P2,"2012",8.965781529
IDA,IT.NET.USER.P2,"2013",10.77688944
IDA,IT.NET.USER.P2,"2014",13.69443186
IDA,IT.NET.USER.P2,"2015",16.85169541
IDB,EG.USE.COMM.GD.PP.KD,"2006",173.888258
IDB,EG.USE.COMM.GD.PP.KD,"2007",168.6467122
IDB,EG.USE.COMM.GD.PP.KD,"2008",166.0652969
IDB,EG.USE.COMM.GD.PP.KD,"2009",156.0349898
IDB,EG.USE.COMM.GD.PP.KD,"2010",153.687457
IDB,EG.USE.COMM.GD.PP.KD,"2011",153.7376409
IDB,EG.USE.COMM.GD.PP.KD,"2012",152.2575045
IDB,EG.USE.COMM.GD.PP.KD,"2013",144.2365493
IDB,EG.USE.COMM.GD.PP.KD,"2014",125.7174511
IDB,EG.USE.COMM.GD.PP.KD,"2015",NA
IDB,IT.NET.USER.P2,"2006",5.593256436
IDB,IT.NET.USER.P2,"2007",6.367686217
IDB,IT.NET.USER.P2,"2008",7.122248231
IDB,IT.NET.USER.P2,"2009",8.114761023
IDB,IT.NET.USER.P2,"2010",9.572492823
IDB,IT.NET.USER.P2,"2011",11.24404202
IDB,IT.NET.USER.P2,"2012",13.20521373
IDB,IT.NET.USER.P2,"2013",15.44744298
IDB,IT.NET.USER.P2,"2014",17.80598747
IDB,IT.NET.USER.P2,"2015",20.71166243
IDN,EG.USE.COMM.GD.PP.KD,"2006",112.718464
IDN,EG.USE.COMM.GD.PP.KD,"2007",105.4938595
IDN,EG.USE.COMM.GD.PP.KD,"2008",101.478503
IDN,EG.USE.COMM.GD.PP.KD,"2009",104.8422172
IDN,EG.USE.COMM.GD.PP.KD,"2010",103.7031969
IDN,EG.USE.COMM.GD.PP.KD,"2011",94.09062608
IDN,EG.USE.COMM.GD.PP.KD,"2012",92.06737352
IDN,EG.USE.COMM.GD.PP.KD,"2013",89.49693187
IDN,EG.USE.COMM.GD.PP.KD,"2014",88.36380186
IDN,EG.USE.COMM.GD.PP.KD,"2015",NA
IDN,IT.NET.USER.P2,"2006",4.764813134
IDN,IT.NET.USER.P2,"2007",5.786274729
IDN,IT.NET.USER.P2,"2008",7.917479385
IDN,IT.NET.USER.P2,"2009",6.92
IDN,IT.NET.USER.P2,"2010",10.92
IDN,IT.NET.USER.P2,"2011",12.28
IDN,IT.NET.USER.P2,"2012",14.52
IDN,IT.NET.USER.P2,"2013",14.94
IDN,IT.NET.USER.P2,"2014",17.14
IDN,IT.NET.USER.P2,"2015",21.97606771
IDX,EG.USE.COMM.GD.PP.KD,"2006",172.8016325
IDX,EG.USE.COMM.GD.PP.KD,"2007",166.2913306
IDX,EG.USE.COMM.GD.PP.KD,"2008",161.7738756
IDX,EG.USE.COMM.GD.PP.KD,"2009",159.2163966
IDX,EG.USE.COMM.GD.PP.KD,"2010",155.1686938
IDX,EG.USE.COMM.GD.PP.KD,"2011",154.49594
IDX,EG.USE.COMM.GD.PP.KD,"2012",151.5829688
IDX,EG.USE.COMM.GD.PP.KD,"2013",148.8293419
IDX,EG.USE.COMM.GD.PP.KD,"2014",149.0322613
IDX,EG.USE.COMM.GD.PP.KD,"2015",NA
IDX,IT.NET.USER.P2,"2006",1.510271787
IDX,IT.NET.USER.P2,"2007",2.353326266
IDX,IT.NET.USER.P2,"2008",2.734201441
IDX,IT.NET.USER.P2,"2009",3.405774784
IDX,IT.NET.USER.P2,"2010",4.893792059
IDX,IT.NET.USER.P2,"2011",5.594340282
IDX,IT.NET.USER.P2,"2012",6.84592745
IDX,IT.NET.USER.P2,"2013",8.465372948
IDX,IT.NET.USER.P2,"2014",11.65773048
IDX,IT.NET.USER.P2,"2015",14.93839693
IMN,EG.USE.COMM.GD.PP.KD,"2006",NA
IMN,EG.USE.COMM.GD.PP.KD,"2007",NA
IMN,EG.USE.COMM.GD.PP.KD,"2008",NA
IMN,EG.USE.COMM.GD.PP.KD,"2009",NA
IMN,EG.USE.COMM.GD.PP.KD,"2010",NA
IMN,EG.USE.COMM.GD.PP.KD,"2011",NA
IMN,EG.USE.COMM.GD.PP.KD,"2012",NA
IMN,EG.USE.COMM.GD.PP.KD,"2013",NA
IMN,EG.USE.COMM.GD.PP.KD,"2014",NA
IMN,EG.USE.COMM.GD.PP.KD,"2015",NA
IMN,IT.NET.USER.P2,"2006",NA
IMN,IT.NET.USER.P2,"2007",NA
IMN,IT.NET.USER.P2,"2008",NA
IMN,IT.NET.USER.P2,"2009",NA
IMN,IT.NET.USER.P2,"2010",NA
IMN,IT.NET.USER.P2,"2011",NA
IMN,IT.NET.USER.P2,"2012",NA
IMN,IT.NET.USER.P2,"2013",NA
IMN,IT.NET.USER.P2,"2014",NA
IMN,IT.NET.USER.P2,"2015",NA
IND,EG.USE.COMM.GD.PP.KD,"2006",136.7120398
IND,EG.USE.COMM.GD.PP.KD,"2007",131.5435932
IND,EG.USE.COMM.GD.PP.KD,"2008",132.8450958
IND,EG.USE.COMM.GD.PP.KD,"2009",134.8649407
IND,EG.USE.COMM.GD.PP.KD,"2010",127.8542644
IND,EG.USE.COMM.GD.PP.KD,"2011",124.983574
IND,EG.USE.COMM.GD.PP.KD,"2012",124.3782113
IND,EG.USE.COMM.GD.PP.KD,"2013",119.6140065
IND,EG.USE.COMM.GD.PP.KD,"2014",118.3680304
IND,EG.USE.COMM.GD.PP.KD,"2015",NA
IND,IT.NET.USER.P2,"2006",2.805499865
IND,IT.NET.USER.P2,"2007",3.95
IND,IT.NET.USER.P2,"2008",4.38
IND,IT.NET.USER.P2,"2009",5.12
IND,IT.NET.USER.P2,"2010",7.5
IND,IT.NET.USER.P2,"2011",10.07
IND,IT.NET.USER.P2,"2012",12.58006091
IND,IT.NET.USER.P2,"2013",15.1
IND,IT.NET.USER.P2,"2014",21.0
IND,IT.NET.USER.P2,"2015",26.0
IRL,EG.USE.COMM.GD.PP.KD,"2006",71.5169315
IRL,EG.USE.COMM.GD.PP.KD,"2007",69.80396125
IRL,EG.USE.COMM.GD.PP.KD,"2008",71.50882901
IRL,EG.USE.COMM.GD.PP.KD,"2009",72.42464294
IRL,EG.USE.COMM.GD.PP.KD,"2010",71.58696247
IRL,EG.USE.COMM.GD.PP.KD,"2011",63.46713759
IRL,EG.USE.COMM.GD.PP.KD,"2012",63.43925794
IRL,EG.USE.COMM.GD.PP.KD,"2013",61.90835445
IRL,EG.USE.COMM.GD.PP.KD,"2014",56.06684234
IRL,EG.USE.COMM.GD.PP.KD,"2015",46.36577506
IRL,IT.NET.USER.P2,"2006",54.82
IRL,IT.NET.USER.P2,"2007",61.15832455
IRL,IT.NET.USER.P2,"2008",65.34
IRL,IT.NET.USER.P2,"2009",67.38
IRL,IT.NET.USER.P2,"2010",69.85
IRL,IT.NET.USER.P2,"2011",74.88997297
IRL,IT.NET.USER.P2,"2012",76.91999254
IRL,IT.NET.USER.P2,"2013",78.2477
IRL,IT.NET.USER.P2,"2014",83.49172234
IRL,IT.NET.USER.P2,"2015",83.49479167
IRN,EG.USE.COMM.GD.PP.KD,"2006",156.2838906
IRN,EG.USE.COMM.GD.PP.KD,"2007",152.8877964
IRN,EG.USE.COMM.GD.PP.KD,"2008",163.4318223
IRN,EG.USE.COMM.GD.PP.KD,"2009",161.4916177
IRN,EG.USE.COMM.GD.PP.KD,"2010",152.6830186
IRN,EG.USE.COMM.GD.PP.KD,"2011",151.6831695
IRN,EG.USE.COMM.GD.PP.KD,"2012",170.5193703
IRN,EG.USE.COMM.GD.PP.KD,"2013",174.1739481
IRN,EG.USE.COMM.GD.PP.KD,"2014",178.6489357
IRN,EG.USE.COMM.GD.PP.KD,"2015",NA
IRN,IT.NET.USER.P2,"2006",8.76
IRN,IT.NET.USER.P2,"2007",9.47
IRN,IT.NET.USER.P2,"2008",12.02
IRN,IT.NET.USER.P2,"2009",13.8
IRN,IT.NET.USER.P2,"2010",15.9
IRN,IT.NET.USER.P2,"2011",19.0
IRN,IT.NET.USER.P2,"2012",22.73
IRN,IT.NET.USER.P2,"2013",29.95
IRN,IT.NET.USER.P2,"2014",39.35
IRN,IT.NET.USER.P2,"2015",45.33497588
IRQ,EG.USE.COMM.GD.PP.KD,"2006",76.9328403
IRQ,EG.USE.COMM.GD.PP.KD,"2007",77.21880585
IRQ,EG.USE.COMM.GD.PP.KD,"2008",77.2839164
IRQ,EG.USE.COMM.GD.PP.KD,"2009",89.59670867
IRQ,EG.USE.COMM.GD.PP.KD,"2010",95.88072311
IRQ,EG.USE.COMM.GD.PP.KD,"2011",97.54204053
IRQ,EG.USE.COMM.GD.PP.KD,"2012",95.67055071
IRQ,EG.USE.COMM.GD.PP.KD,"2013",95.68462504
IRQ,EG.USE.COMM.GD.PP.KD,"2014",95.25945384
IRQ,EG.USE.COMM.GD.PP.KD,"2015",NA
IRQ,IT.NET.USER.P2,"2006",0.952344244
IRQ,IT.NET.USER.P2,"2007",0.93
IRQ,IT.NET.USER.P2,"2008",1.0
IRQ,IT.NET.USER.P2,"2009",1.06
IRQ,IT.NET.USER.P2,"2010",2.5
IRQ,IT.NET.USER.P2,"2011",5.0
IRQ,IT.NET.USER.P2,"2012",7.1
IRQ,IT.NET.USER.P2,"2013",9.2
IRQ,IT.NET.USER.P2,"2014",13.21
IRQ,IT.NET.USER.P2,"2015",17.22
ISL,EG.USE.COMM.GD.PP.KD,"2006",312.8515181
ISL,EG.USE.COMM.GD.PP.KD,"2007",339.5523919
ISL,EG.USE.COMM.GD.PP.KD,"2008",377.382458
ISL,EG.USE.COMM.GD.PP.KD,"2009",418.8208805
ISL,EG.USE.COMM.GD.PP.KD,"2010",436.7377593
ISL,EG.USE.COMM.GD.PP.KD,"2011",458.2713539
ISL,EG.USE.COMM.GD.PP.KD,"2012",441.5066597
ISL,EG.USE.COMM.GD.PP.KD,"2013",440.5775305
ISL,EG.USE.COMM.GD.PP.KD,"2014",429.6314584
ISL,EG.USE.COMM.GD.PP.KD,"2015",406.0314585
ISL,IT.NET.USER.P2,"2006",89.51
ISL,IT.NET.USER.P2,"2007",90.6
ISL,IT.NET.USER.P2,"2008",91.0
ISL,IT.NET.USER.P2,"2009",93.0
ISL,IT.NET.USER.P2,"2010",93.39
ISL,IT.NET.USER.P2,"2011",94.8196868
ISL,IT.NET.USER.P2,"2012",96.20979955
ISL,IT.NET.USER.P2,"2013",96.5468
ISL,IT.NET.USER.P2,"2014",98.16
ISL,IT.NET.USER.P2,"2015",98.2
ISR,EG.USE.COMM.GD.PP.KD,"2006",104.1993709
ISR,EG.USE.COMM.GD.PP.KD,"2007",100.8251259
ISR,EG.USE.COMM.GD.PP.KD,"2008",107.5964636
ISR,EG.USE.COMM.GD.PP.KD,"2009",99.83069873
ISR,EG.USE.COMM.GD.PP.KD,"2010",102.290738
ISR,EG.USE.COMM.GD.PP.KD,"2011",97.5239871
ISR,EG.USE.COMM.GD.PP.KD,"2012",100.3115256
ISR,EG.USE.COMM.GD.PP.KD,"2013",91.84080347
ISR,EG.USE.COMM.GD.PP.KD,"2014",87.1395702
